BJD TDB,Target Relative Flux,Error
2459935.942166,11.375356461681196,1.963846550855373
2459935.9429415,8.811057106350662,2.539232017155313
2459935.943717,11.017284042808662,2.2452313863305493
2459935.9444925,10.563458499326828,2.561531733136115
2459935.945268,6.375994392431084,2.369965229583086
2459935.9460435,9.212023830801552,3.407086166180122
2459935.9468189,8.956009637449025,2.044773889798147
2459935.9475946,9.000131490666918,2.0590531743719422
2459935.9483701,8.562167616937844,1.7896998433941793
2459935.9491456,8.339584669119438,1.8965446987708376
2459935.949921,9.748387282299875,3.295848279876499
2459935.9506967,10.033814206106939,1.2697730407207573
2459935.9514722,8.813141780130929,2.0392652923510184
2459935.9522474,8.530420818180673,2.8643211486699585
2459935.9530232,9.220293818264835,3.788602473746302
2459935.9537986,9.598547201169483,3.5201118608104696
2459935.9545743,7.990217363771368,2.6627797960339015
2459935.9553498,9.677044647061539,3.9232259795963866
2459935.9561253,8.581633207022099,2.5816064017343257
2459935.9569008,10.64487274861925,3.3466949323099833
2459935.9576764,7.60042595128807,2.319968909144644
2459935.9584518,8.861689336013834,4.389012107078103
2459935.9592274,7.558879226086113,2.6128468657767536
2459935.9600028,5.543837807464813,2.2999445765391107
2459935.9607786,-8.676489495347495,10.421116158482173
2459935.9615656,7.279942849753418,3.083836359819946
2459935.9623411,6.180150253640049,4.188230292522946
2459935.9631167,10.354518063723228,2.175608762101493
2459935.9638922,8.038159563591663,3.4545198966898063
2459935.9646678,7.690291715743758,1.74742305863417
2459935.9662189,7.035821893244254,3.252973274247718
2459935.9669944,6.130887516535566,2.117049823241343
2459935.9677698,6.286157977925422,2.5050022724794903
2459935.9685453,6.4852803700210515,1.7101137604798924
2459935.9693209,6.7656385082903725,2.885484994129105
2459935.9700963,5.810847798650487,3.1198384934813443
2459935.9716474,5.511274223972462,1.9829876064535639
2459935.9724231,8.79851796074882,5.961155001419439
2459935.9731985,4.486980702272492,1.888501457763795
2459935.9739741,6.653504492154294,2.8719054939514868
2459935.9747497,4.169093939984547,2.655725547024762
2459935.9755253,7.284761370712989,2.180368282340077
2459935.9763008,6.576799026750013,1.4027091517836694
2459935.9770764,5.228454547717698,1.0002447918192703
2459935.9778518,4.864767020199778,2.2994264161563343
2459935.9786274,6.109251534672344,2.8137372096906854
2459935.979403,6.172452659492178,2.8076065601315676
2459935.9801784,3.389476621830312,3.060804769729666
2459935.9809539,6.085514715806983,3.1467567320254033
2459935.9817295,1.6644699953116682,2.642888837030031
2459935.9825051,4.313302511206318,2.2568539886448953
2459935.9832807,2.0056143533022652,3.276503145400359
2459935.9840561,4.500064564520123,2.962411157427973
2459935.9848317,3.4004825872768762,1.4656336411040725
2459935.9856072,2.356629058865689,3.319206821467398
2459935.9863827,4.973777764279985,3.327889453213535
2459935.9871583,5.9863218794999895,2.8143851359740775
2459935.9879339,4.612612665858107,2.4885379161328536
2459935.9887093,3.0119601316738187,2.9889406790330812
2459935.9894848,1.124959760856692,2.2888086044034863
2459935.9902604,1.9086322294286084,2.455361851895457
2459935.991036,3.824544445387712,2.634439444543538
2459935.9918114,0.36816797034400217,3.4686511793622974
2459935.9925869,1.9706875462186524,2.9685299388641258
2459935.9933624,0.28876386215603844,2.5421934429181023
2459935.9941377,-1.0032776116430941,2.58659974948626
2459935.9949134,2.264182809390336,3.3608627215606823
2459935.995689,-0.8226771849606518,2.470004964570107
2459935.9964644,0.5768349247896598,3.2321526962411196
2459935.9972399,0.672996697223871,2.601031774728878
2459935.9980154,1.5309046707203677,3.901338652732702
2459935.998791,0.6131007154484003,2.351153532902642
2459935.9995664,-0.06328149948808814,1.5258289669104859
2459936.0003421,1.3798243437035396,2.5858486157918006
2459936.0011175,1.9179521386436527,2.0841236571870287
2459936.0019047,-1.1038672003389483,2.242979066464238
2459936.0026801,0.15578684409756072,2.5017508592971436
2459936.0034557,-2.551861202201411,2.8098575767009573
2459936.0042313,-2.7724931649024676,2.5601541820459426
2459936.0050067,-3.6005746505950453,3.015614105386153
2459936.0057823,-2.4583152805295327,2.393051877883359
2459936.0065578,-1.0543790620902715,2.929949678827123
2459936.0073333,-1.6358772247617726,2.3552664249938235
2459936.008109,-3.4074034637765482,2.8252350296419624
2459936.0088843,-2.286435162961009,2.7902916655000958
2459936.00966,-1.9379831083728982,1.9629008528025642
2459936.0104354,-2.3354509158480807,3.0003835501038307
2459936.0112109,-2.869963063727443,2.7449493186949643
2459936.0119865,-2.925082354705344,3.290595291060012
2459936.012762,-2.9132634405579783,3.3359403481055465
2459936.0135376,-6.158251645345114,3.6934594289106486
2459936.0143131,-3.421349389943762,2.051783735321363
2459936.0150887,-5.361289273360326,2.360962297395575
2459936.0158642,-5.2632401047282285,1.477122276091678
2459936.0166399,-3.7664164406822076,3.682591037597381
2459936.0174153,-5.419696077153313,1.2498717123794292
2459936.0181909,-4.8646311639233275,1.7120335379148381
2459936.0189665,-6.070327161413758,3.104843188975107
2459936.019742,-5.092628146341038,2.65671712651943
2459936.0205174,-5.378144392314654,0.9831260022309407
2459936.0212929,-6.75124733530974,3.275174655736281
2459936.0220685,-6.744574710151219,2.752786628419891
2459936.0228441,-7.2054120451227055,1.7166927921858368
2459936.0236196,-5.796457316320058,3.1644956834294247
2459936.0243952,-6.695060300819677,2.289870030496478
2459936.0251706,-7.121430247853722,2.67670714207985
2459936.0259462,-6.401299495897295,2.4429878843016617
2459936.0267217,-5.343923626717206,2.998525126238372
2459936.0274973,-7.446941135346052,2.555446932885152
2459936.0282729,-6.47394000232937,2.7332565052525783
2459936.0290483,-7.4685345549003745,1.2315400935710747
2459936.029824,-6.5200602841003485,2.133120840156754
2459936.0305997,-7.719752363874899,2.8022024636834515
2459936.031375,-5.772028974510124,1.6663980699552892
2459936.0321505,-7.990681849606718,2.830177498333842
2459936.0329376,-8.908696909187942,1.762928859650754
2459936.0337132,-4.834620512114363,2.5800507321624875
2459936.0344888,-5.11853746399582,3.665372084642162
2459936.0352643,-8.933952736386974,1.447096042375058
2459936.0360399,-7.1759308051114745,3.1010542143049595
2459936.0368154,-6.67435242922898,2.228427333322709
2459936.0375909,-6.970249655338101,1.7213411572971826
2459936.0383664,-7.694809263008029,2.8321140293022213
2459936.0391419,-8.642644081685248,1.6982760341328333
2459936.0399174,-6.959445528025743,2.251260656982431
2459936.0406929,-7.4588520728596786,1.6824698652804801
2459936.0414685,-8.69347704955359,3.17203856563802
2459936.042244,-8.665527402018869,2.631288955988623
2459936.0430195,-7.940240179498015,2.275194352957096
2459936.043795,-8.377545554778765,1.3649046535593568
2459936.0445705,-9.000934552423123,1.631309064305241
2459936.0453461,-8.452497703853922,2.909818618840479
2459936.0461215,-8.95178795010243,1.891049231167968
2459936.0468972,-9.385284872819643,3.162824955811707
2459936.0476842,-10.64918894574285,1.6948071008767864
2459936.0484597,-9.178726142979432,2.025343743931434
2459936.0492353,-8.920712272110332,1.7948881522937585
2459936.0500108,-8.188257717454906,1.7278890025249902
2459936.0507862,-7.19549649241602,2.181278525110714
2459936.0515618,-9.078856562491744,2.073067363833199
2459936.0523373,-12.009112543910794,4.126858757280305
2459936.0538887,-9.354736167991984,2.8010879086118274
2459936.0546642,-12.948693802328325,3.560921943419345
2459936.0554514,-10.952883930844703,5.863638110669267
2459936.0570253,-10.938653003374487,2.8102325298372626
2459937.915099,5.5280319565613745,2.507106790354067
2459937.9158744,2.319523152828795,4.211840466355188
2459937.91665,4.369051026224202,2.899363407103783
2459937.9174255,-1.8872141640978723,4.607128381162952
2459937.918201,1.8985182916031462,3.82239527866373
2459937.9189765,0.12795652602437535,3.2371462843708643
2459937.919752,-1.965526513278526,3.79080225749597
2459937.9205275,1.6780454928564392,7.200778028633098
2459937.9213031,1.3333888360691493,5.07018581070526
2459937.9228657,-0.5870523782071091,2.5586562157387363
2459937.9236412,-2.5670622442108826,2.30190392634629
2459937.9244168,-3.871649084624451,2.4852055206364123
2459937.9251923,0.4665941339112578,2.802163122476022
2459937.9259678,2.532256331550853,2.5645315635843025
2459937.9267434,-1.5970067474107008,3.112221197431451
2459937.9275187,1.3832453175439685,3.14088526040242
2459937.9282943,-2.127831043561068,3.218988766000948
2459937.9290698,-4.347534435985234,4.159179998990749
2459937.9298455,-4.098942547135387,5.048748795284279
2459937.930621,-2.279998801805516,1.9481832497545815
2459937.9314081,1.254796591342977,5.2664214761952595
2459937.9321838,-2.230161885382942,2.482766285282395
2459937.9329592,-3.9798901036964818,3.9364938451398594
2459937.9352978,-3.499138389685852,3.3751226893972843
2459937.9368602,-3.100726670072662,2.1811889992226794
2459937.9376355,0.13697563980907823,2.952244832576938
2459937.9384225,-4.023795017900844,3.036172314324602
2459937.939198,-2.6527747266608115,3.690415963673921
2459937.9399737,-8.159698016252715,3.682347230733901
2459937.9407491,-3.1739589531364354,3.568596409311578
2459937.9415246,-5.189677990148689,4.666973669340991
2459937.9423002,-3.1865377354576285,2.337582206021678
2459937.9430758,-8.537090485742693,2.310625418718319
2459937.9438512,-2.854650369744305,2.649730458397364
2459937.9446267,-5.2081240611867585,1.7298283713695928
2459937.9454023,-7.457332024810248,2.7991456874408303
2459937.9461777,-3.1968369451466083,2.3395863623591646
2459937.9469532,-4.566502690486196,2.2176699680230874
2459937.9477289,-5.414211170712724,2.5152666881703114
2459937.9485043,-5.8148255654221215,2.759731469037408
2459937.9492797,-3.3612546694963275,1.7690919288083977
2459937.9500554,-8.999774837903818,2.4595565293599138
2459937.9508309,-7.824064190812274,1.7992664022700355
2459937.9516064,-4.227107523936624,3.7946668707734785
2459937.952382,-6.2797615932522755,1.8258928420488263
2459937.9531574,-8.786443348742567,2.0644033280830176
2459937.953933,-8.047755275922498,2.6541433353126442
2459937.9547085,-9.21520710990742,2.0982995449802595
2459937.9554842,-9.76963461452296,2.4443158811697945
2459937.9562597,-9.117056723936257,2.993996035437583
2459937.9570351,-8.60844084864909,3.0979347104483925
2459937.9578108,-5.532521926509326,3.389106305606907
2459937.9585864,-8.738189445388066,3.3132066018554394
2459937.9593619,-7.810304765888176,2.906489021773507
2459937.9601374,-5.962842227216436,1.953642016766331
2459937.9609244,-9.100410889846145,1.6768567170161452
2459937.9617,-5.766310386026152,1.9139068032198103
2459937.9624754,-7.1008894545382395,1.2498431967909869
2459937.9632511,-6.44511308805773,2.459926206251257
2459937.9640264,-9.903012191292193,1.2123452799626162
2459937.9648019,-9.597224727728172,1.6236383914127963
2459937.9655776,-7.350303979477668,2.7654566373625973
2459937.9663531,-7.744813192162248,1.6946015463941095
2459937.9671287,-8.861280746297663,1.4566421920485182
2459937.9679041,-8.499656878838579,2.3210468813610894
2459937.9686796,-8.194261757872301,2.3251654032128943
2459937.9694553,-10.832560916584244,1.0817959346654604
2459937.9702308,-9.395952789522099,2.8908953297982016
2459937.9710065,-7.297131266062351,2.0156473682621083
2459937.971782,-9.65489680061915,2.088080716635252
2459937.9725575,-8.795093551951183,1.545005674530502
2459937.9733335,-8.317555907616958,1.639469046164177
2459937.9748842,-8.163759820311256,3.723791632133335
2459937.9756596,-7.652532069519435,1.8907639464316743
2459937.9764352,-10.0500848187427,3.1216163458769386
2459937.9772106,-9.872548305108197,1.6248743451587817
2459937.9779862,-9.106147811469123,1.475164411761584
2459937.9787618,-6.871358196690047,2.717141925568559
2459937.9795372,-8.11993282256196,3.4821916200275185
2459937.9803127,-10.130789033400811,1.8481184285499208
2459937.9810884,-9.953286677488071,2.626322480295243
2459937.9818638,-8.694977147542527,2.366269750748376
2459937.9826396,-11.469891954229649,2.451335000300986
2459937.9834149,-9.658875111341558,1.6673152255582135
2459937.9842022,-7.9493484156840655,2.4605022506421865
2459937.9849776,-9.73527903879512,2.273811947935369
2459937.985753,-10.504438742763522,1.5117795767924487
2459937.9865287,-10.133614540545954,0.7001005823638476
2459937.9873041,-8.902782586170277,2.13627083805429
2459937.9880796,-7.990575146104129,2.2295540608972826
2459937.9888551,-8.161717352785258,2.093522972744489
2459937.9896306,-9.949619843779178,3.3293976224516904
2459937.9904061,-7.977713349257676,2.793400241892788
2459937.9911817,-8.819644420944739,2.056097213256876
2459937.9919572,-10.36561350052767,2.9693411859317673
2459937.9927327,-7.043057338088965,1.7077150657037417
2459937.9935082,-9.718219346744883,1.6306959361617968
2459937.9942837,-8.940884372155677,3.2760874702818037
2459937.9950593,-9.136973790048852,1.5540342226849677
2459937.9958348,-9.618425300361055,2.818705315893413
2459937.9966103,-9.27140325305309,1.7874675614353726
2459937.9973858,-7.48728632857143,2.5066919419169187
2459937.9981613,-8.230884069298838,1.506899526831295
2459937.9989369,-7.084607969156775,3.2709002262969524
2459937.9997123,-8.855390089402837,2.522401286447221
2459938.000488,-10.115476337666518,1.4315304110422764
2459938.0012634,-9.07103680422139,2.598664040424922
2459938.002039,-7.79720026648878,1.9438951888236062
2459938.0028145,-8.054288751785489,1.3511999707289133
2459938.0035901,-8.355106753276885,2.178658515761985
2459938.0043655,-7.851176611059718,1.6903423625299834
2459938.0051411,-8.660437698478907,0.8692382838405671
2459938.0059166,-8.376713538314707,2.6020672972224954
2459938.0067036,-8.33222120414323,2.039529665868155
2459938.0075605,-7.001089773446267,3.2980705283122695
2459938.0083471,-7.8250231915245605,1.17929774830784
2459938.0091226,-6.8279085603261125,2.0332038322447143
2459938.0098982,-6.388900421811838,1.4691244084912898
2459938.0106737,-3.8211954805306148,1.1807802340991094
2459938.0114493,-6.245706826899067,1.8491720780049516
2459938.0122249,-4.909948562800692,3.1038234101938564
2459938.0130003,-5.196757102836735,1.1517272194623294
2459938.0137759,-6.436443944791481,2.260384728490552
2459938.0145514,-4.077176019439355,1.2033242300835854
2459938.0153269,-4.336161515776982,2.482490186296305
2459938.0161026,-4.896273776832549,1.7351035786606452
2459938.0168779,-5.4795705293053665,2.4238859159895934
2459938.0176535,-4.983986792858608,2.2799028025783787
2459938.0184292,-3.3538524622330756,2.4080936853671786
2459938.0192046,-3.17245105045727,1.543502762492574
2459938.0199801,-2.7783413752722197,3.013963796629728
2459938.0207557,6.71113492752351,2.2786130038949137
2459938.0215312,-2.0702261883929207,2.4985802919372126
2459938.0223068,-3.0297507440268934,2.4267940119033486
2459938.0238695,-0.16695265615784827,3.3399296835170516
2459938.024645,-0.8393065574572312,2.9229091612013627
2459938.0254208,-1.0069507303241965,2.3945791773254084
2459938.0269717,-0.4695137799357596,1.5008197508321088
2459938.0277472,-1.1294205890266529,2.1681188108816665
2459938.0285343,0.8302866869713821,1.5287151221157067
2459938.0293099,-1.5401393748420977,2.4107598256063785
2459938.0300854,0.8376341944880128,1.7926230696672394
2459938.0316367,1.135654074738035,1.7503699761848206
2459938.0324119,1.9214209432651952,2.221073632880997
2459938.0331876,2.8281886540211243,0.8806893728822883
2459938.033963,0.892928043191521,2.255586677829662
2459938.0347385,-0.2031872333004836,2.445606124876707
2459938.0355141,3.7692188377580482,2.535405760606323
2459938.0362896,1.8771192618300958,1.9920826372449705
2459938.0370651,2.1521275742497625,1.3942110394696816
2459938.0378407,1.0833928768891887,1.2165271775438762
2459938.0386162,1.650039307340645,1.685636012393762
2459938.0393917,0.42177819495892166,1.7994415567426323
2459938.0401673,3.9169192941008735,1.1492894359985688
2459938.0409428,2.4661602582785047,2.6004105595197107
2459938.0417182,1.8229036941042054,1.6474495968422531
2459938.0424937,4.153306003665147,3.9458395019013723
2459938.0432693,4.051495130046323,0.6987797359501126
2459938.0440447,5.18968907133277,1.8792773638039149
2459938.0448202,2.2075130030514423,2.1871908100834663
2459938.045596,4.3178331105788725,1.0968862046797931
2459938.0463713,5.128836496979927,2.529453988736256
2459938.0471468,5.719687652431249,4.091497149079216
2459938.0487214,6.807599657548291,1.990331601226968
2459938.0494968,5.6572491385096235,2.8756095416591374
2459938.0502723,8.457038613783663,5.055222406515179
2459938.0518348,5.045730281792338,2.4925410808244632
2459938.0526104,4.735880752694266,2.0151867356215125
2459938.0533858,7.803907853120906,1.532431671381086
2459938.0541614,9.86906721038272,1.3903222251137373
2459938.0549369,6.821813789538389,2.1735811486749492
2459938.0557123,9.444917973188582,1.5318105791345447
2459938.0564882,7.977133010133919,2.6184832624897996
2459938.0572636,6.801408470599846,2.324317069497047
2459938.0580394,9.112689910762972,3.6316188542570633
2459938.9151949,5.144228608179313,5.574057037319134
2459938.9159703,0.4630094315403177,6.019714834358218
2459938.9167459,3.7985517470804364,4.450222637241011
2459938.9182972,0.20125976606988338,6.263459487869083
2459938.9190724,4.3233742907966555,7.59831242363318
2459938.919848,2.029883196101423,4.606058406718978
2459938.9213989,8.099359913325221,4.894442469283934
2459938.9221745,6.963399950829174,3.6356785118591923
2459938.9229501,8.851991236798362,2.4012001055502856
2459938.9237255,7.662976294777524,4.1941509723211015
2459938.924501,9.426477712887626,4.070591273230047
2459938.9252765,9.315089639549967,2.570080103257608
2459938.926052,6.469229265205323,4.105242514551067
2459938.9276031,9.849181278016594,1.310391163057069
2459938.9283788,8.793807620235627,3.311436103755459
2459938.9291542,9.676604007935241,3.5809807109960494
2459938.9299299,9.571008037928097,3.754061045929428
2459938.9307171,7.8557760024864365,3.8709400132707983
2459938.9314925,12.9871923521514,4.243058445661944
2459938.9322797,10.278807523829814,5.3218869051420405
2459938.9330552,6.965976075322677,2.0722904014588712
2459938.9338423,7.500787468755155,3.947211923258727
2459938.9346291,7.265526050816318,1.9142043406490654
2459938.9354047,8.904498583768294,2.6363992794029656
2459938.9361803,9.355320634339082,5.238607754528472
2459938.9369557,8.554023167193447,3.8121804079835635
2459938.9377313,10.972144688252028,4.4925453121432195
2459938.9385068,6.416798643318566,2.657308520279582
2459938.9392822,7.026174331106638,2.850658665861522
2459938.9400578,8.810173157436152,3.4228007407451746
2459938.9408333,10.567691645664734,1.8346495833312457
